# SignalP-5.0	Organism: euk	
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
A0A2S9PGU4	OTHER	0.010949	0.989051	
A0A2S9PH42	OTHER	0.001366	0.998634	
A0A2S9PH72	OTHER	0.003110	0.996890	
A0A2S9PH74	OTHER	0.001435	0.998565	
A0A2S9PI07	OTHER	0.000710	0.999290	
A0A2S9PI10	OTHER	0.002008	0.997992	
A0A2S9PI36	OTHER	0.057971	0.942029	
A0A2S9PIA6	OTHER	0.000827	0.999173	
A0A2S9PIA9	OTHER	0.065873	0.934127	
A0A2S9PIN0	OTHER	0.067832	0.932168	
A0A2S9PIQ5	OTHER	0.000574	0.999426	
A0A2S9PJG6	OTHER	0.239557	0.760443	
A0A2S9PJI1	OTHER	0.004216	0.995784	
A0A2S9PJN0	OTHER	0.007109	0.992891	
A0A2S9PK01	OTHER	0.006271	0.993729	
A0A2S9PK26	OTHER	0.008474	0.991526	
A0A2S9PK71	OTHER	0.002540	0.997460	
A0A2S9PK93	OTHER	0.002409	0.997591	
A0A2S9PKC4	OTHER	0.001284	0.998716	
A0A2S9PKC8	OTHER	0.000481	0.999519	
A0A2S9PKG8	OTHER	0.002086	0.997914	
A0A2S9PKN1	SP(Sec/SPI)	0.820535	0.179465	CS pos: 23-24. ISS-FT. Pr: 0.3981
A0A2S9PKP6	OTHER	0.001173	0.998827	
A0A2S9PKQ8	OTHER	0.001053	0.998947	
A0A2S9PKR8	OTHER	0.018886	0.981114	
A0A2S9PKV8	OTHER	0.007042	0.992958	
A0A2S9PL00	OTHER	0.001231	0.998769	
A0A2S9PL04	OTHER	0.009036	0.990964	
A0A2S9PL72	OTHER	0.002023	0.997977	
A0A2S9PLA6	OTHER	0.001135	0.998865	
A0A2S9PLF1	OTHER	0.097111	0.902889	
A0A2S9PLF5	OTHER	0.000368	0.999632	
A0A2S9PLF9	OTHER	0.050968	0.949032	
A0A2S9PLH1	OTHER	0.001150	0.998850	
A0A2S9PLP6	OTHER	0.143198	0.856802	
A0A2S9PLQ4	OTHER	0.000220	0.999780	
A0A2S9PLQ5	OTHER	0.002639	0.997361	
A0A2S9PLV2	OTHER	0.001336	0.998664	
A0A2S9PLY2	OTHER	0.003433	0.996567	
A0A2S9PLZ2	OTHER	0.153431	0.846569	
A0A2S9PM40	OTHER	0.003792	0.996208	
A0A2S9PM91	OTHER	0.001246	0.998754	
A0A2S9PMB6	OTHER	0.007448	0.992552	
A0A2S9PME1	OTHER	0.003271	0.996729	
A0A2S9PMJ2	OTHER	0.016826	0.983174	
A0A2U2GUH5	OTHER	0.000832	0.999168	
A0A2U2GUN8	OTHER	0.016482	0.983518	
A0A2U2GUQ1	SP(Sec/SPI)	0.956506	0.043494	CS pos: 22-23. SFA-AD. Pr: 0.8489
A0A2U2GUQ4	OTHER	0.001607	0.998393	
A0A2U2GUR4	SP(Sec/SPI)	0.985533	0.014467	CS pos: 20-21. SLA-YN. Pr: 0.9592
A0A2U2GUW4	OTHER	0.000866	0.999134	
A0A2U2GUW8	OTHER	0.002777	0.997223	
A0A2U2GUX9	OTHER	0.000823	0.999177	
A0A2U2GUZ8	OTHER	0.000923	0.999077	
A0A2U2GV07	OTHER	0.004371	0.995629	
A0A2U2GV23	SP(Sec/SPI)	0.531549	0.468451	CS pos: 21-22. GYG-AT. Pr: 0.4191
A0A2U2GV29	OTHER	0.000424	0.999576	
A0A2U2GV39	OTHER	0.000906	0.999094	
A0A2U2GV65	OTHER	0.001301	0.998699	
A0A2U2GVA0	OTHER	0.003722	0.996278	
A0A2U2GVA3	OTHER	0.183419	0.816581	
A0A2U2GVD8	OTHER	0.000285	0.999715	
A0A2U2GVF4	OTHER	0.039593	0.960407	
A0A2U2GVF9	OTHER	0.000670	0.999330	
A0A2U2GVH6	OTHER	0.002872	0.997128	
A0A2U2GVM8	OTHER	0.001628	0.998372	
A0A2U2GVN3	OTHER	0.002280	0.997720	
A0A2U2GVN6	OTHER	0.006401	0.993599	
A0A2U2GVP1	OTHER	0.001458	0.998542	
A0A2U2GVP9	OTHER	0.001436	0.998564	
A0A2U2GVQ4	OTHER	0.270954	0.729046	
A0A2U2GVQ7	OTHER	0.206595	0.793405	
A0A2U2GVS4	OTHER	0.000734	0.999266	
A0A2U2GVU1	OTHER	0.001143	0.998857	
A0A2U2GVV5	SP(Sec/SPI)	0.583335	0.416665	CS pos: 21-22. MSA-LV. Pr: 0.2692
A0A2U2GVW5	OTHER	0.000548	0.999452	
A0A2U2GVX6	OTHER	0.000694	0.999306	
A0A2U2GVX8	OTHER	0.000278	0.999722	
A0A2U2GVX9	OTHER	0.001590	0.998410	
A0A2U2GVY2	OTHER	0.001243	0.998757	
A0A2U2GW27	OTHER	0.009780	0.990220	
A0A2U2GW30	OTHER	0.000928	0.999072	
A0A2U2GW34	OTHER	0.001052	0.998948	
A0A2U2GW53	OTHER	0.000688	0.999312	
A0A2U2GW61	OTHER	0.001663	0.998337	
A0A2U2GW68	OTHER	0.001175	0.998825	
A0A2U2GW69	OTHER	0.283203	0.716797	
A0A2U2GW77	OTHER	0.000521	0.999479	
A0A2U2GW78	OTHER	0.002297	0.997703	
A0A2U2GW84	OTHER	0.002965	0.997035	
A0A2U2GWA9	OTHER	0.003353	0.996647	
A0A2U2GWC9	OTHER	0.001594	0.998406	
A0A2U2GWG7	SP(Sec/SPI)	0.995084	0.004916	CS pos: 21-22. LSA-AE. Pr: 0.5736
A0A2U2GWH2	OTHER	0.419763	0.580237	
A0A2U2GWJ5	OTHER	0.000613	0.999387	
A0A2U2GWJ9	SP(Sec/SPI)	0.917766	0.082234	CS pos: 28-29. AYA-VL. Pr: 0.4725
A0A2U2GWL2	OTHER	0.001176	0.998824	
A0A2U2GWL4	OTHER	0.146560	0.853440	
A0A2U2GWN9	OTHER	0.096859	0.903141	
A0A2U2GWP6	OTHER	0.001197	0.998803	
A0A2U2GWR0	SP(Sec/SPI)	0.940037	0.059963	CS pos: 26-27. VMA-KQ. Pr: 0.9004
A0A2U2GWS2	SP(Sec/SPI)	0.993282	0.006718	CS pos: 23-24. ASA-ES. Pr: 0.7659
A0A2U2GWV3	OTHER	0.001473	0.998527	
A0A2U2GWX0	OTHER	0.002770	0.997230	
A0A2U2GWX9	OTHER	0.002392	0.997608	
A0A2U2GWZ0	OTHER	0.025130	0.974870	
A0A2U2GWZ3	OTHER	0.002486	0.997514	
A0A2U2GWZ6	OTHER	0.000197	0.999803	
A0A2U2GX04	OTHER	0.022257	0.977743	
A0A2U2GX14	OTHER	0.000487	0.999513	
A0A2U2GX25	SP(Sec/SPI)	0.999166	0.000834	CS pos: 19-20. IMA-NE. Pr: 0.9602
A0A2U2GX35	OTHER	0.008233	0.991767	
A0A2U2GX64	OTHER	0.211329	0.788671	
A0A2U2GX66	OTHER	0.120423	0.879577	
A0A2U2GX67	OTHER	0.002713	0.997287	
A0A2U2GX71	OTHER	0.014334	0.985666	
A0A2U2GX76	OTHER	0.001294	0.998706	
A0A2U2GX88	OTHER	0.001574	0.998426	
A0A2U2GX90	SP(Sec/SPI)	0.884167	0.115833	CS pos: 22-23. CSS-IL. Pr: 0.4520
A0A2U2GX99	SP(Sec/SPI)	0.981342	0.018658	CS pos: 24-25. VSA-ID. Pr: 0.8184
A0A2U2GXA1	OTHER	0.003875	0.996125	
A0A2U2GXA2	OTHER	0.002283	0.997717	
A0A2U2GXB1	OTHER	0.002152	0.997848	
A0A2U2GXB6	OTHER	0.001665	0.998335	
A0A2U2GXC8	SP(Sec/SPI)	0.992239	0.007761	CS pos: 23-24. SLA-IN. Pr: 0.8140
A0A2U2GXG3	OTHER	0.011665	0.988335	
A0A2U2GXG4	OTHER	0.019063	0.980937	
A0A2U2GXG9	OTHER	0.001627	0.998373	
A0A2U2GXH4	OTHER	0.002996	0.997004	
A0A2U2GXH6	OTHER	0.001155	0.998845	
A0A2U2GXH7	OTHER	0.003138	0.996862	
A0A2U2GXI4	SP(Sec/SPI)	0.996215	0.003785	CS pos: 18-19. CSS-ET. Pr: 0.6261
A0A2U2GXJ3	OTHER	0.000637	0.999363	
A0A2U2GXJ4	OTHER	0.001681	0.998319	
A0A2U2GXK0	OTHER	0.001338	0.998662	
A0A2U2GXK4	OTHER	0.000972	0.999028	
A0A2U2GXL4	OTHER	0.001888	0.998112	
A0A2U2GXQ3	OTHER	0.001071	0.998929	
A0A2U2GXR2	OTHER	0.001967	0.998033	
A0A2U2GXR4	OTHER	0.003031	0.996969	
A0A2U2GXS1	OTHER	0.153920	0.846080	
A0A2U2GXS3	OTHER	0.056253	0.943747	
A0A2U2GXS5	OTHER	0.063304	0.936696	
A0A2U2GXS8	OTHER	0.009683	0.990317	
A0A2U2GXT8	SP(Sec/SPI)	0.630720	0.369280	CS pos: 19-20. VLA-TR. Pr: 0.4311
A0A2U2GXT9	OTHER	0.009131	0.990869	
A0A2U2GXV0	OTHER	0.000499	0.999501	
A0A2U2GXX2	OTHER	0.002745	0.997255	
A0A2U2GY05	OTHER	0.001798	0.998202	
A0A2U2GY17	OTHER	0.189393	0.810607	
A0A2U2GY26	OTHER	0.000552	0.999448	
A0A2U2GY29	OTHER	0.055303	0.944697	
A0A2U2GY33	OTHER	0.000382	0.999618	
A0A2U2GY44	OTHER	0.000461	0.999539	
A0A2U2GY51	OTHER	0.000585	0.999415	
A0A2U2GY54	OTHER	0.000668	0.999332	
A0A2U2GY64	OTHER	0.001857	0.998143	
A0A2U2GY68	SP(Sec/SPI)	0.965023	0.034977	CS pos: 19-20. CIS-LD. Pr: 0.6217
A0A2U2GY69	SP(Sec/SPI)	0.979477	0.020523	CS pos: 22-23. ANA-AE. Pr: 0.8442
A0A2U2GY76	OTHER	0.001271	0.998729	
A0A2U2GY79	OTHER	0.000227	0.999773	
A0A2U2GY82	OTHER	0.001585	0.998415	
A0A2U2GY93	OTHER	0.001063	0.998937	
A0A2U2GYB9	OTHER	0.009052	0.990948	
A0A2U2GYC2	OTHER	0.027396	0.972604	
A0A2U2GYC8	OTHER	0.000287	0.999713	
A0A2U2GYD1	OTHER	0.007404	0.992596	
A0A2U2GYE2	OTHER	0.001129	0.998871	
A0A2U2GYE3	OTHER	0.001641	0.998359	
A0A2U2GYE4	OTHER	0.005383	0.994617	
A0A2U2GYG1	OTHER	0.000542	0.999458	
A0A2U2GYG4	OTHER	0.024516	0.975484	
A0A2U2GYH9	OTHER	0.360348	0.639652	
A0A2U2GYI2	OTHER	0.002757	0.997243	
A0A2U2GYI7	OTHER	0.003250	0.996750	
A0A2U2GYI8	OTHER	0.002780	0.997220	
A0A2U2GYM4	OTHER	0.000281	0.999719	
A0A2U2GYM5	OTHER	0.006463	0.993537	
A0A2U2GYM6	OTHER	0.000937	0.999063	
A0A2U2GYP6	OTHER	0.000195	0.999805	
A0A2U2GYP9	OTHER	0.000720	0.999280	
A0A2U2GYR0	OTHER	0.251755	0.748245	
A0A2U2GYU6	OTHER	0.000397	0.999603	
A0A2U2GYW7	OTHER	0.000832	0.999168	
A0A2U2GYZ2	OTHER	0.317670	0.682330	
A0A2U2GZ09	OTHER	0.000585	0.999415	
A0A2U2GZ16	OTHER	0.008825	0.991175	
A0A2U2GZ20	OTHER	0.002300	0.997700	
A0A2U2GZ24	OTHER	0.004283	0.995717	
A0A2U2GZ32	OTHER	0.000680	0.999320	
A0A2U2GZ59	OTHER	0.001028	0.998972	
A0A2U2GZ81	OTHER	0.005019	0.994981	
A0A2U2GZ85	OTHER	0.001940	0.998060	
A0A2U2GZ86	OTHER	0.000370	0.999630	
A0A2U2GZ90	OTHER	0.018789	0.981211	
A0A2U2GZB7	OTHER	0.000539	0.999461	
A0A2U2GZC6	OTHER	0.035751	0.964249	
A0A2U2GZC8	OTHER	0.007432	0.992568	
A0A2U2GZD5	OTHER	0.004407	0.995593	
A0A2U2GZD9	OTHER	0.000784	0.999216	
A0A2U2GZF1	OTHER	0.001534	0.998466	
A0A2U2GZF4	OTHER	0.200387	0.799613	
A0A2U2GZF9	OTHER	0.002203	0.997797	
A0A2U2GZH0	OTHER	0.001076	0.998924	
A0A2U2GZI0	OTHER	0.012313	0.987687	
A0A2U2GZL1	OTHER	0.001328	0.998672	
A0A2U2GZL2	OTHER	0.000957	0.999043	
A0A2U2GZL3	OTHER	0.001984	0.998016	
A0A2U2GZL8	OTHER	0.000326	0.999674	
A0A2U2GZN0	OTHER	0.149634	0.850366	
A0A2U2GZN9	OTHER	0.002034	0.997966	
A0A2U2GZR6	SP(Sec/SPI)	0.956277	0.043723	CS pos: 19-20. AQS-LS. Pr: 0.5957
A0A2U2GZS8	OTHER	0.001806	0.998194	
A0A2U2GZT0	OTHER	0.001009	0.998991	
A0A2U2GZT4	SP(Sec/SPI)	0.961319	0.038681	CS pos: 27-28. AFA-AD. Pr: 0.8947
A0A2U2GZV8	OTHER	0.093962	0.906038	
A0A2U2GZX8	OTHER	0.025239	0.974761	
A0A2U2GZZ8	OTHER	0.001238	0.998762	
A0A2U2H045	OTHER	0.001003	0.998997	
A0A2U2H046	OTHER	0.002025	0.997975	
A0A2U2H063	OTHER	0.000837	0.999163	
A0A2U2H064	OTHER	0.002785	0.997215	
A0A2U2H071	SP(Sec/SPI)	0.997789	0.002211	CS pos: 22-23. ALA-NR. Pr: 0.7660
A0A2U2H081	SP(Sec/SPI)	0.976500	0.023500	CS pos: 22-23. VFA-AD. Pr: 0.8760
A0A2U2H083	OTHER	0.000528	0.999472	
A0A2U2H0A0	OTHER	0.001606	0.998394	
A0A2U2H0F6	OTHER	0.006071	0.993929	
A0A2U2H0G9	OTHER	0.010901	0.989099	
A0A2U2H0H1	OTHER	0.002131	0.997869	
A0A2U2H0H3	OTHER	0.000531	0.999469	
A0A2U2H0M5	OTHER	0.000404	0.999596	
A0A2U2H0M9	OTHER	0.009892	0.990108	
A0A2U2H0Q0	OTHER	0.000741	0.999259	
A0A2U2H0Q1	OTHER	0.001911	0.998089	
A0A2U2H0Q2	OTHER	0.003866	0.996134	
A0A2U2H0Q3	OTHER	0.000989	0.999011	
A0A2U2H0Q7	OTHER	0.017575	0.982425	
A0A2U2H0V1	SP(Sec/SPI)	0.861672	0.138328	CS pos: 27-28. AHA-QD. Pr: 0.5491
A0A2U2H0V2	OTHER	0.279208	0.720792	
A0A2U2H0V6	OTHER	0.000246	0.999754	
A0A2U2H0W0	SP(Sec/SPI)	0.958423	0.041577	CS pos: 24-25. TFA-EP. Pr: 0.7936
A0A2U2H0X0	OTHER	0.002035	0.997965	
A0A2U2H0X4	OTHER	0.004160	0.995840	
A0A2U2H0X6	OTHER	0.001212	0.998788	
A0A2U2H0Y7	SP(Sec/SPI)	0.957717	0.042283	CS pos: 27-28. ANA-SV. Pr: 0.8299
A0A2U2H0Y9	SP(Sec/SPI)	0.996275	0.003725	CS pos: 20-21. AMS-AS. Pr: 0.5427
A0A2U2H104	OTHER	0.004539	0.995461	
A0A2U2H112	SP(Sec/SPI)	0.999050	0.000950	CS pos: 17-18. VSA-AD. Pr: 0.7008
A0A2U2H120	OTHER	0.006239	0.993761	
A0A2U2H129	OTHER	0.000462	0.999538	
A0A2U2H131	OTHER	0.001061	0.998939	
A0A2U2H144	OTHER	0.005845	0.994155	
A0A2U2H149	OTHER	0.000419	0.999581	
A0A2U2H157	OTHER	0.000590	0.999410	
A0A2U2H160	OTHER	0.482071	0.517929	
A0A2U2H163	OTHER	0.000526	0.999474	
A0A2U2H170	OTHER	0.002090	0.997910	
A0A2U2H193	OTHER	0.000643	0.999357	
A0A2U2H195	OTHER	0.002367	0.997633	
A0A2U2H1C1	OTHER	0.002610	0.997390	
A0A2U2H1D8	SP(Sec/SPI)	0.990755	0.009245	CS pos: 20-21. THA-ET. Pr: 0.9321
A0A2U2H1G3	OTHER	0.001039	0.998961	
A0A2U2H1J8	OTHER	0.001094	0.998906	
A0A2U2H1K4	SP(Sec/SPI)	0.992845	0.007155	CS pos: 23-24. TYA-AA. Pr: 0.7975
A0A2U2H1K6	SP(Sec/SPI)	0.998377	0.001623	CS pos: 24-25. AFA-AD. Pr: 0.9622
A0A2U2H1K8	OTHER	0.094964	0.905036	
A0A2U2H1L2	OTHER	0.002158	0.997842	
A0A2U2H1L6	OTHER	0.000289	0.999711	
A0A2U2H1M1	OTHER	0.002298	0.997702	
A0A2U2H1M3	OTHER	0.001005	0.998995	
A0A2U2H1M9	OTHER	0.000951	0.999049	
A0A2U2H1N4	OTHER	0.001445	0.998555	
A0A2U2H1N8	OTHER	0.003794	0.996206	
A0A2U2H1N9	OTHER	0.407678	0.592322	
A0A2U2H1Q0	OTHER	0.167748	0.832252	
A0A2U2H1Q1	SP(Sec/SPI)	0.998337	0.001663	CS pos: 23-24. AFA-AQ. Pr: 0.9544
A0A2U2H1Q2	OTHER	0.000885	0.999115	
A0A2U2H1Q5	OTHER	0.001528	0.998472	
A0A2U2H1S0	OTHER	0.001857	0.998143	
A0A2U2H1T2	OTHER	0.060744	0.939256	
A0A2U2H1U7	OTHER	0.039128	0.960872	
A0A2U2H1V0	OTHER	0.001632	0.998368	
A0A2U2H1V6	SP(Sec/SPI)	0.892189	0.107811	CS pos: 24-25. AHA-NS. Pr: 0.5405
A0A2U2H1V8	OTHER	0.001447	0.998553	
A0A2U2H1X7	SP(Sec/SPI)	0.998290	0.001710	CS pos: 17-18. VYA-NT. Pr: 0.8763
A0A2U2H1Z3	OTHER	0.000589	0.999411	
A0A2U2H213	OTHER	0.001121	0.998879	
A0A2U2H224	OTHER	0.000676	0.999324	
A0A2U2H244	SP(Sec/SPI)	0.879779	0.120221	CS pos: 32-33. ASA-TE. Pr: 0.5527
A0A2U2H247	SP(Sec/SPI)	0.998050	0.001950	CS pos: 21-22. TGC-DR. Pr: 0.7160
A0A2U2H248	OTHER	0.046064	0.953936	
A0A2U2H264	OTHER	0.001434	0.998566	
A0A2U2H272	OTHER	0.007390	0.992610	
A0A2U2H2B9	OTHER	0.000295	0.999705	
A0A2U2H2C0	SP(Sec/SPI)	0.997969	0.002031	CS pos: 20-21. VLA-QS. Pr: 0.8743
A0A2U2H2C7	OTHER	0.027599	0.972401	
A0A2U2H2F5	SP(Sec/SPI)	0.520800	0.479200	CS pos: 18-19. VYG-AD. Pr: 0.3224
A0A2U2H2G1	OTHER	0.361932	0.638068	
A0A2U2H2H5	OTHER	0.008705	0.991295	
A0A2U2H2H6	OTHER	0.010622	0.989378	
A0A2U2H2L4	OTHER	0.000521	0.999479	
A0A2U2H2N4	OTHER	0.000536	0.999464	
A0A2U2H2P3	OTHER	0.000485	0.999515	
A0A2U2H2Q0	OTHER	0.000516	0.999484	
A0A2U2H2R6	OTHER	0.159988	0.840012	
A0A2U2H2R9	OTHER	0.002091	0.997909	
A0A2U2H2S0	OTHER	0.008607	0.991393	
A0A2U2H2V0	OTHER	0.080689	0.919311	
A0A2U2H2V6	OTHER	0.000871	0.999129	
A0A2U2H2W0	SP(Sec/SPI)	0.999095	0.000905	CS pos: 20-21. AQS-DV. Pr: 0.6563
A0A2U2H2W8	OTHER	0.001079	0.998921	
A0A2U2H2Y3	SP(Sec/SPI)	0.997416	0.002584	CS pos: 24-25. AAA-TK. Pr: 0.4118
A0A2U2H345	OTHER	0.002042	0.997958	
A0A2U2H346	OTHER	0.000586	0.999414	
A0A2U2H347	OTHER	0.000808	0.999192	
A0A2U2H354	OTHER	0.000480	0.999520	
A0A2U2H357	OTHER	0.001516	0.998484	
A0A2U2H359	OTHER	0.001386	0.998614	
A0A2U2H380	OTHER	0.223546	0.776454	
A0A2U2H385	OTHER	0.003597	0.996403	
A0A2U2H391	OTHER	0.001150	0.998850	
A0A2U2H392	SP(Sec/SPI)	0.979291	0.020709	CS pos: 21-22. AYS-ND. Pr: 0.8727
A0A2U2H3A6	OTHER	0.001745	0.998255	
A0A2U2H3E3	OTHER	0.001447	0.998553	
A0A2U2H3F9	OTHER	0.001994	0.998006	
A0A2U2H3H8	OTHER	0.002672	0.997328	
A0A2U2H3I6	OTHER	0.127126	0.872874	
A0A2U2H3M6	OTHER	0.064858	0.935142	
A0A2U2H3Q8	OTHER	0.010122	0.989878	
A0A2U2H3Q9	OTHER	0.008820	0.991180	
A0A2U2H3R0	SP(Sec/SPI)	0.579419	0.420581	CS pos: 16-17. AIG-TT. Pr: 0.1819
A0A2U2H3W3	OTHER	0.000704	0.999296	
A0A2U2H3X6	OTHER	0.000976	0.999024	
A0A2U2H3Y0	SP(Sec/SPI)	0.555955	0.444045	CS pos: 26-27. GCA-HQ. Pr: 0.1085
A0A2U2H3Y1	OTHER	0.000555	0.999445	
A0A2U2H3Z8	OTHER	0.000579	0.999421	
A0A2U2H416	SP(Sec/SPI)	0.915379	0.084621	CS pos: 25-26. AVA-NN. Pr: 0.8148
A0A2U2H417	SP(Sec/SPI)	0.984694	0.015306	CS pos: 22-23. TTS-NT. Pr: 0.2231
A0A2U2H421	SP(Sec/SPI)	0.972760	0.027240	CS pos: 25-26. AYA-AP. Pr: 0.5155
A0A2U2H431	OTHER	0.002048	0.997952	
A0A2U2H442	OTHER	0.000376	0.999624	
A0A2U2H447	OTHER	0.000473	0.999527	
A0A2U2H449	SP(Sec/SPI)	0.998434	0.001566	CS pos: 21-22. ATA-ED. Pr: 0.9300
A0A2U2H452	OTHER	0.001498	0.998502	
A0A2U2H454	OTHER	0.000797	0.999203	
A0A2U2H480	OTHER	0.010202	0.989798	
A0A2U2H483	OTHER	0.001544	0.998456	
A0A2U2H486	OTHER	0.002895	0.997105	
A0A2U2H4A9	OTHER	0.000753	0.999247	
A0A2U2H4B7	OTHER	0.001227	0.998773	
A0A2U2H4B8	OTHER	0.001061	0.998939	
A0A2U2H4E2	OTHER	0.022101	0.977899	
A0A2U2H4G1	OTHER	0.000468	0.999532	
A0A2U2H4G8	OTHER	0.250167	0.749833	
A0A2U2H4H5	OTHER	0.080581	0.919419	
A0A2U2H4H7	OTHER	0.000601	0.999399	
A0A380PC28	OTHER	0.000547	0.999453	
A0A380PCA0	OTHER	0.000462	0.999538	
A0A380PCC6	SP(Sec/SPI)	0.688235	0.311765	CS pos: 24-25. SAC-SN. Pr: 0.2703
A0A380PCL4	OTHER	0.001675	0.998325	
A0A380PCN2	OTHER	0.001185	0.998815	
A0A380PCQ2	OTHER	0.001091	0.998909	
A0A380PCR7	OTHER	0.002333	0.997667	
A0A380PCR8	OTHER	0.016740	0.983260	
A0A380PCW6	SP(Sec/SPI)	0.678596	0.321404	CS pos: 39-40. AWA-QP. Pr: 0.6408
A0A380PD07	OTHER	0.001040	0.998960	
A0A380PD09	OTHER	0.000377	0.999623	
A0A380PD21	OTHER	0.005120	0.994880	
A0A380PD49	OTHER	0.000405	0.999595	
A0A380PD52	OTHER	0.001192	0.998808	
A0A380PD53	OTHER	0.016416	0.983584	
A0A380PD67	OTHER	0.000752	0.999248	
A0A380PD93	OTHER	0.004191	0.995809	
A0A380PDF1	OTHER	0.000279	0.999721	
A0A380PDG6	OTHER	0.001707	0.998293	
A0A380PDI8	OTHER	0.000830	0.999170	
A0A380PDL3	OTHER	0.000403	0.999597	
A0A380PDQ1	OTHER	0.013579	0.986421	
A0A380PDS5	OTHER	0.004954	0.995046	
A0A380PDT0	OTHER	0.000741	0.999259	
A0A380PDW2	OTHER	0.004604	0.995396	
A0A380PDX2	OTHER	0.004589	0.995411	
A0A380PDX5	OTHER	0.000267	0.999733	
A0A380PDY1	OTHER	0.002355	0.997645	
A0A380PDZ3	OTHER	0.001323	0.998677	
A0A380PDZ9	OTHER	0.005564	0.994436	
A0A380PE08	OTHER	0.000500	0.999500	
A0A380PE12	OTHER	0.000509	0.999491	
A0A380PE20	OTHER	0.005168	0.994832	
A0A380PE22	OTHER	0.004729	0.995271	
A0A380PE45	OTHER	0.010893	0.989107	
A0A380PE91	OTHER	0.003961	0.996039	
A0A380PE94	OTHER	0.000541	0.999459	
A0A380PEA5	OTHER	0.000468	0.999532	
A0A380PED5	OTHER	0.001918	0.998082	
A0A380PED8	OTHER	0.000382	0.999618	
A0A380PEI4	OTHER	0.000335	0.999665	
A0A380PEK2	SP(Sec/SPI)	0.994108	0.005892	CS pos: 22-23. AFA-QL. Pr: 0.9460
A0A380PEM0	OTHER	0.011481	0.988519	
A0A380PEP4	OTHER	0.000464	0.999536	
A0A380PEQ1	OTHER	0.000364	0.999636	
A0A380PES5	OTHER	0.002203	0.997797	
A0A380PES8	OTHER	0.306455	0.693545	
A0A380PET9	OTHER	0.001182	0.998818	
A0A380PF07	SP(Sec/SPI)	0.996820	0.003180	CS pos: 22-23. VQA-EY. Pr: 0.9535
A0A380PF44	OTHER	0.024060	0.975940	
A0A380PFA5	OTHER	0.001296	0.998704	
A0A380PFA7	OTHER	0.000379	0.999621	
A0A380PFB0	OTHER	0.016802	0.983198	
A0A380PFB4	SP(Sec/SPI)	0.991923	0.008077	CS pos: 24-25. TES-SR. Pr: 0.2695
A0A380PFE7	SP(Sec/SPI)	0.866166	0.133834	CS pos: 23-24. ACT-HV. Pr: 0.1759
A0A380PFF3	OTHER	0.004478	0.995522	
A0A380PFG3	OTHER	0.000966	0.999034	
A0A380PFM4	SP(Sec/SPI)	0.982105	0.017895	CS pos: 22-23. AYA-NT. Pr: 0.6998
A0A380PFQ7	OTHER	0.185133	0.814867	
A0A380PFR1	OTHER	0.013388	0.986612	
A0A380PFS2	OTHER	0.000339	0.999661	
A0A380PFS3	OTHER	0.296085	0.703915	
A0A380PFU9	OTHER	0.001576	0.998424	
A0A380PFV7	OTHER	0.064733	0.935267	
A0A380PFY4	OTHER	0.001549	0.998451	
A0A380PFZ2	OTHER	0.000949	0.999051	
A0A380PG17	SP(Sec/SPI)	0.806908	0.193092	CS pos: 32-33. SWA-VQ. Pr: 0.5779
A0A380PG27	SP(Sec/SPI)	0.994379	0.005621	CS pos: 21-22. VYA-AQ. Pr: 0.9514
A0A380PG67	OTHER	0.040711	0.959289	
A0A380PGA5	OTHER	0.000889	0.999111	
A0A380PGA8	OTHER	0.203641	0.796359	
A0A380PGB7	OTHER	0.005370	0.994630	
A0A380PGC1	OTHER	0.005436	0.994564	
A0A380PGE6	OTHER	0.006119	0.993881	
A0A380PGG2	OTHER	0.171297	0.828703	
A0A380PGI9	SP(Sec/SPI)	0.987054	0.012946	CS pos: 24-25. VLA-QD. Pr: 0.8958
A0A380PGR4	OTHER	0.001359	0.998641	
A0A380PGU0	OTHER	0.000537	0.999463	
A0A380PGW1	OTHER	0.027687	0.972313	
A0A380PH06	OTHER	0.000923	0.999077	
A0A380PH59	OTHER	0.005070	0.994930	
A0A380PH61	SP(Sec/SPI)	0.945569	0.054431	CS pos: 24-25. AIA-KN. Pr: 0.6570
A0A380PH67	OTHER	0.001951	0.998049	
A0A380PH74	OTHER	0.019853	0.980147	
A0A380PH93	SP(Sec/SPI)	0.523745	0.476255	CS pos: 29-30. VQA-SR. Pr: 0.4564
A0A380PHC1	OTHER	0.002897	0.997103	
A0A380PHC6	OTHER	0.004275	0.995725	
A0A380PHD9	OTHER	0.002623	0.997377	
A0A380PHG3	OTHER	0.002013	0.997987	
A0A380PHI5	SP(Sec/SPI)	0.998735	0.001265	CS pos: 18-19. VTA-NT. Pr: 0.8784
A0A380PHL3	OTHER	0.001193	0.998807	
A0A380PHP5	SP(Sec/SPI)	0.539884	0.460116	CS pos: 30-31. CYA-AG. Pr: 0.4043
A0A380PHS6	OTHER	0.001047	0.998953	
A0A380PHW9	OTHER	0.051541	0.948459	
A0A380PHX5	OTHER	0.012754	0.987246	
A0A380PI09	SP(Sec/SPI)	0.986704	0.013296	CS pos: 19-20. TDA-FW. Pr: 0.7291
A0A380PI24	OTHER	0.000860	0.999140	
A0A380PI45	OTHER	0.001784	0.998216	
A0A380PI54	OTHER	0.000586	0.999414	
A0A380PI57	OTHER	0.004408	0.995592	
